GeneID,Ensembl_ID,CPM_TUMOR,CPM_SPLEEN
PKN2,ENSG00000065243,56.83297395,74.54750345
WDR18,ENSG00000065268,84.18952091,63.06703686
TRAM2,ENSG00000065308,1.413253349,3.700939888
MCM10,ENSG00000065328,33.21145369,18.80681698
DGKA,ENSG00000065357,115.2810946,137.0103052
ERBB3,ENSG00000065361,1.615146684,0.906352626
ANKRD44,ENSG00000065413,175.0415219,268.053789
ADAT1,ENSG00000065457,16.95904018,19.48658145
PDIA5,ENSG00000065485,3.735026707,4.909410055
NDUFB4,ENSG00000065518,387.2314175,295.8486029
SPEN,ENSG00000065526,99.53341441,127.2670145
ZC3H15,ENSG00000065548,166.0572685,185.0469944
MAP2K4,ENSG00000065559,36.74458706,37.99128089
CYB5R4,ENSG00000065615,40.88340044,50.22704133
SEC61A2,ENSG00000065665,5.653013394,11.78258413
PRKCQ,ENSG00000065675,55.11688059,96.97973093
ASB1,ENSG00000065802,34.72565371,29.90963664
FAM107B,ENSG00000065809,546.5252592,469.2640719
TBC1D1,ENSG00000065882,73.18633412,69.33597585
CDK13,ENSG00000065883,115.2810946,140.7112451
MTHFD2,ENSG00000065911,180.4926419,103.3997287
SLC9A7,ENSG00000065923,17.36282685,8.685879328
FOXJ2,ENSG00000065970,15.74768017,20.69505162
YBX1,ENSG00000065978,992.2047974,794.8712526
PDE4A,ENSG00000065989,41.69097378,30.51387173
PPP2R5A,ENSG00000066027,77.82988084,105.5145515
ELAVL1,ENSG00000066044,115.3820412,87.91620468
TIE1,ENSG00000066056,37.35026707,1.963764022
DIP2B,ENSG00000066084,28.36601364,41.39010323
KDM4A,ENSG00000066135,8.07573342,19.86422838
NFYC,ENSG00000066136,103.1674944,85.27267619
SLC9A3,ENSG00000066230,12.61833347,7.855056088
ASPM,ENSG00000066279,192.7071887,254.3074409
CD84,ENSG00000066294,78.94029418,119.714076
ZBTB11,ENSG00000066422,45.72884049,72.50821004
ATXN3,ENSG00000066427,39.97488043,48.41433608
GOLGA5,ENSG00000066455,31.89914701,37.31151642
LRRC40,ENSG00000066557,30.88968033,25.07575597
TRMT11,ENSG00000066651,21.80448024,21.60140424
THUMPD1,ENSG00000066654,73.38822746,82.25150077
MSANTD3,ENSG00000066697,24.93382694,16.16328849
KIF26A,ENSG00000066735,0.807573342,2.190352178
ATG2B,ENSG00000066739,20.49217355,27.49269631
ARFGEF1,ENSG00000066777,67.6342674,87.91620468
ZFAT,ENSG00000066827,5.249226723,11.25387843
MTFR1,ENSG00000066855,8.98425343,13.51976
STAG3,ENSG00000066923,8.883306762,8.081644245
FECH,ENSG00000066926,22.00637357,14.42611262
MYO9A,ENSG00000066933,24.83288027,39.57739798
DDX3Y,ENSG00000067048,147.8868683,74.09432714
PFKP,ENSG00000067057,127.899428,91.76820334
IDI1,ENSG00000067064,163.6345484,100.3030239
SP100,ENSG00000067066,341.805417,303.326012
KLF6,ENSG00000067082,1237.20236,633.4649559
PLPP1,ENSG00000067113,130.6249881,78.39950211
NEO1,ENSG00000067141,3.028400033,4.909410055
TRAM1,ENSG00000067167,172.2150152,205.0622815
PHKA1,ENSG00000067177,2.220826691,0.453176313
TNFRSF1A,ENSG00000067182,59.45758731,134.0646592
CACNB1,ENSG00000067191,5.451120059,8.912467485
EVI5,ENSG00000067208,4.744493385,0.83082324
PKM,ENSG00000067225,1353.291028,793.1340767
DNTTIP2,ENSG00000067334,124.6691347,109.4420795
METTL22,ENSG00000067365,10.80129345,14.87928894
RRP15,ENSG00000067533,35.73512039,28.85222525
DHX8,ENSG00000067596,54.81404059,65.10633027
PRKCZ,ENSG00000067606,7.772893417,14.65270078
IARS2,ENSG00000067704,106.0949478,120.2427817
ROGDI,ENSG00000067836,38.46068041,28.02140201
ROCK1,ENSG00000067900,264.2783762,360.1996393
CBFB,ENSG00000067955,78.94029418,99.69878881
HYAL2,ENSG00000068001,7.974786753,5.287056982
RASSF1,ENSG00000068028,105.0854811,160.4244147
IFI35,ENSG00000068079,121.236948,100.3785533
HEATR6,ENSG00000068097,17.16093352,23.71622704
COASY,ENSG00000068120,50.37238721,46.07292513
MEF2A,ENSG00000068305,81.56490755,54.15456938
TBC1D25,ENSG00000068354,20.99690689,26.05763798
ACSL4,ENSG00000068366,134.9656948,63.97338949
INPP5A,ENSG00000068383,8.07573342,6.722115306
GPKOW,ENSG00000068394,36.03796039,48.56539485
GRIPAP1,ENSG00000068400,64.20208069,79.00373719
FTSJ1,ENSG00000068438,59.96232065,57.70445049
PRR11,ENSG00000068489,32.90861369,36.02751687
ATP11A,ENSG00000068650,8.580466759,18.35364067
LAPTM4A,ENSG00000068697,109.2242945,80.89197183
TTC7A,ENSG00000068724,90.85200098,56.34492156
SRBD1,ENSG00000068784,22.81394691,23.56516826
KIF2A,ENSG00000068796,237.1237226,274.4737868
RASGRP2,ENSG00000068831,79.74786753,139.7293631
PPP2R5B,ENSG00000068971,13.93064015,18.42917005
PYGM,ENSG00000068976,0.201893336,1.586117095
MAST4,ENSG00000069020,77.0223075,53.62586368
NUP133,ENSG00000069248,30.08210699,35.57434055
VPS35,ENSG00000069329,108.6186145,118.2790176
BCL3,ENSG00000069399,113.2621612,82.85573585
KCNAB2,ENSG00000069424,126.2842814,141.9197153
CLEC2D,ENSG00000069493,282.3478297,305.3653054
FUNDC1,ENSG00000069509,23.72246692,20.16634592
RORA,ENSG00000069667,250.347736,258.9902628
TGFBR3,ENSG00000069702,58.14528063,161.4818261
ATP1B3,ENSG00000069849,226.3224291,146.9046547
NEDD4,ENSG00000069869,12.41644013,11.48046659
PIGB,ENSG00000069943,19.68460021,22.05458056
MAPK6,ENSG00000069956,48.75724053,41.76775016
GNB5,ENSG00000069966,29.07264031,39.04869228
RAB27A,ENSG00000069974,189.275002,163.7477077
UFD1,ENSG00000070010,146.0698282,150.0013595
ELP1,ENSG00000070061,24.12625359,31.26916558
NUCB2,ENSG00000070081,120.5303213,164.5785309
DAPP1,ENSG00000070190,16.45430684,17.1451705
SLC44A1,ENSG00000070214,9.085200098,7.32635039
TMEM260,ENSG00000070269,13.93064015,25.22681474
SMG6,ENSG00000070366,29.27453365,53.32374614
FSTL3,ENSG00000070404,1.917986687,0.453176313
DGCR2,ENSG00000070413,22.00637357,30.6649305
RNF126,ENSG00000070423,117.4009746,99.39667127
ZXDC,ENSG00000070476,29.27453365,34.51692916
JMJD6,ENSG00000070495,97.00974771,77.26656133
POLB,ENSG00000070501,37.35026707,35.95198748
ST6GALNAC1,ENSG00000070526,1.81704002,4.305174971
WIPI1,ENSG00000070540,19.38176021,21.97905117
GBA2,ENSG00000070610,23.92436026,35.42328178
ASNS,ENSG00000070669,20.69406689,10.49858458
AP3M2,ENSG00000070718,50.97806722,36.93386949
ST6GALNAC2,ENSG00000070731,2.422720026,0.302117542
TESK2,ENSG00000070759,6.157746733,7.628467932
CFAP20,ENSG00000070761,96.40406771,50.83127642
CSNK2A2,ENSG00000070770,26.75086696,40.86139754
EIF2B3,ENSG00000070785,39.97488043,34.21481161
TCOF1,ENSG00000070814,47.14209384,59.59268513
OSBPL3,ENSG00000070882,66.01912071,112.3877256
RAD18,ENSG00000070950,27.15465363,18.95787575
NCK2,ENSG00000071051,86.1075076,105.816669
MGAT4A,ENSG00000071073,87.31886761,120.4693698
RPL31,ENSG00000071082,1198.842626,1063.453747
WDR1,ENSG00000071127,593.0616731,533.0108732
SNX13,ENSG00000071189,29.27453365,32.55316513
ING3,ENSG00000071243,42.19570712,35.87645809
VASH1,ENSG00000071246,14.63726682,3.549881117
LMCD1,ENSG00000071282,34.52376037,5.815762681
SEL1L,ENSG00000071537,54.61214726,73.86773898
TRIP13,ENSG00000071539,36.84553373,19.25999329
ATP6AP1,ENSG00000071553,86.20845426,98.56584803
TCF3,ENSG00000071564,50.97806722,30.28728357
DAZAP1,ENSG00000071626,196.8460021,165.1072366
MBD3,ENSG00000071655,39.36920042,27.19057877
HLTF,ENSG00000071794,57.53960062,52.11527597
CYBRD1,ENSG00000071967,2.422720026,0.83082324
ACTN1,ENSG00000072110,101.7542411,33.2329296
ZFYVE26,ENSG00000072121,13.62780015,21.52587486
EPN2,ENSG00000072134,4.643546717,5.740233295
PTPN18,ENSG00000072135,111.3441745,162.7658257
LIMS2,ENSG00000072163,15.84862684,15.55905341
ALDH3A2,ENSG00000072210,40.0758271,31.94893005
TFRC,ENSG00000072274,70.56172076,52.03974658
SREBF1,ENSG00000072310,11.9117068,15.86117095
AFF4,ENSG00000072364,91.86146766,87.46302837
HSD17B10,ENSG00000072506,166.7638951,141.5420684
MARK2,ENSG00000072518,80.7573342,100.1519651
HMMR,ENSG00000072571,74.90242747,74.16985652
CHFR,ENSG00000072609,56.83297395,75.37832669
FCGR2B,ENSG00000072694,0.100946668,3.096704804
NFATC3,ENSG00000072736,138.3978815,246.9055611
TRNT1,ENSG00000072756,30.687787,53.85245183
ACADVL,ENSG00000072778,221.1741491,153.0225349
STK10,ENSG00000072786,190.5873087,359.746463
FBXW11,ENSG00000072803,62.68788068,59.06397943
CRMP1,ENSG00000072832,2.119880023,0.377646927
SIDT1,ENSG00000072858,9.791826772,25.00022659
AP1M1,ENSG00000072958,136.5808415,154.5331227
XRCC1,ENSG00000073050,59.45758731,49.09410055
SCARB1,ENSG00000073060,4.441653381,1.359528938
MCM2,ENSG00000073111,94.08229435,39.87951552
SELENOO,ENSG00000073169,40.0758271,46.52610145
TP63,ENSG00000073282,1.312306681,2.719057877
LLGL2,ENSG00000073350,28.76980031,51.9642172
PDE8A,ENSG00000073417,6.258693401,4.909410055
NLE1,ENSG00000073536,14.33442682,11.70705475
SMARCE1,ENSG00000073584,154.8521883,131.3456013
GSDMB,ENSG00000073605,3.936920042,9.969878881
KDM5A,ENSG00000073614,124.568188,200.9081653
MAP3K13,ENSG00000073803,22.71300024,17.22069989
ST6GAL1,ENSG00000073849,37.04742707,129.3818373
TBX21,ENSG00000073861,61.981254,182.7811128
FRY,ENSG00000073910,3.432186704,13.51976
CLNS1A,ENSG00000074201,127.899428,112.3121962
EED,ENSG00000074266,111.0413345,90.78632133
TSG101,ENSG00000074319,90.85200098,101.1338471
ATP2A3,ENSG00000074370,156.164495,202.1166355
MGLL,ENSG00000074416,13.62780015,10.34752581
NUAK1,ENSG00000074590,1.211360013,2.567999106
DPP8,ENSG00000074603,44.21464048,62.23621362
SLC24A1,ENSG00000074621,2.725560029,3.474351731
IPCEF1,ENSG00000074706,22.81394691,44.78892558
ZZEF1,ENSG00000074755,51.78564056,80.13667798
ENO1,ENSG00000074800,1418.502575,962.1688414
MYDGF,ENSG00000074842,162.7260284,135.4997175
ANO8,ENSG00000074855,7.470053414,9.441173183
TXK,ENSG00000074966,9.791826772,48.11221854
WSCD2,ENSG00000075035,3.028400033,0.377646927
ACTR6,ENSG00000075089,48.85818719,52.03974658
TIPIN,ENSG00000075131,31.89914701,21.07269854
SRI,ENSG00000075142,415.5974311,335.8791772
EIF4G3,ENSG00000075151,99.2305744,100.7562002
NUP37,ENSG00000075188,58.34717396,42.44751463
TTC38,ENSG00000075234,23.21773358,43.20280848
GRAMD4,ENSG00000075240,16.75714685,14.95481832
ZNF638,ENSG00000075292,96.00028104,121.2246637
VPS9D1,ENSG00000075399,4.542600049,8.459291172
ZNF37A,ENSG00000075407,32.10104035,42.97622033
MARK3,ENSG00000075413,87.01602761,122.1310163
SLC25A3,ENSG00000075415,728.2292612,592.3769702
FNDC3B,ENSG00000075420,40.0758271,20.39293407
FOSL2,ENSG00000075426,83.98762757,29.75857787
FRYL,ENSG00000075539,96.80785438,164.6540603
FSCN1,ENSG00000075618,32.20198701,16.0877591
ACTB,ENSG00000075624,25322.57255,20325.03316
PLD1,ENSG00000075651,16.15146684,14.35058324
DLG1,ENSG00000075711,49.36292053,70.09126971
RAB7A,ENSG00000075785,224.8082291,209.2163977
SEC31B,ENSG00000075826,2.927453365,9.81882011
SART3,ENSG00000075856,50.67522721,61.48091977
KIFAP3,ENSG00000075945,76.92136083,75.30279731
MKRN2,ENSG00000075975,32.30293368,31.04257743
MCM6,ENSG00000076003,145.0603616,68.27856446
REXO2,ENSG00000076043,125.9814414,147.4333604
RBM7,ENSG00000076053,31.19252034,26.73740245
RBMS2,ENSG00000076067,2.624613362,1.057411396
BAZ2A,ENSG00000076108,78.63745418,100.907259
PTPN23,ENSG00000076201,19.98744022,23.41410949
MLH1,ENSG00000076242,44.82032048,38.06681027
UNG,ENSG00000076248,53.90552058,30.6649305
FMO4,ENSG00000076258,1.716093352,2.794587262
SPAG5,ENSG00000076382,41.79192045,32.17551821
ANKRD13A,ENSG00000076513,52.79510724,67.90091753
TPD52,ENSG00000076554,47.94966718,60.04586144
ACACB,ENSG00000076555,3.230293368,3.32329296
TRAF4,ENSG00000076604,33.71618703,13.29317184
PAG1,ENSG00000076641,151.7228416,203.4761644
GPATCH1,ENSG00000076650,14.43537349,18.73128759
ICAM3,ENSG00000076662,327.7738302,403.7800947
NT5C2,ENSG00000076685,33.91808037,45.61974882
MCAM,ENSG00000076706,23.01584025,7.024232848
XAB2,ENSG00000076924,58.24622729,48.48986547
ARHGEF1,ENSG00000076928,357.2502572,418.3572661
MAP2K7,ENSG00000076984,34.92754704,41.01245631
DGKD,ENSG00000077044,25.94329361,41.91880893
TOP2B,ENSG00000077097,55.52066727,79.53244289
TM9SF3,ENSG00000077147,109.6280812,136.7081877
NFKB2,ENSG00000077150,171.5083885,78.24844334
UBE2T,ENSG00000077152,92.669041,59.7437439
PPP1R12B,ENSG00000077157,15.94957351,21.90352178
DNAJC10,ENSG00000077232,46.0316805,60.87668468
GTF3C1,ENSG00000077235,66.52385405,86.63220513
IL4R,ENSG00000077238,92.46714766,69.41150524
USP33,ENSG00000077254,63.29356068,79.38138412
SNRPA,ENSG00000077312,177.1614019,144.7143025
SPAG6,ENSG00000077327,1.514200016,0.755293855
APBB1IP,ENSG00000077420,263.0670162,435.577966
LRCH4,ENSG00000077454,65.51438737,67.29668245
FAM76B,ENSG00000077458,52.49226723,60.04586144
SIRT6,ENSG00000077463,27.25560029,31.04257743
POLD3,ENSG00000077514,52.5932139,33.30845899
GPR137B,ENSG00000077585,39.26825376,26.88846122
JADE1,ENSG00000077684,29.47642698,49.62280625
SLC25A43,ENSG00000077713,12.11360013,17.22069989
FGFR1,ENSG00000077782,31.69725368,20.99716916
SMC1B,ENSG00000077935,2.624613362,1.66164648
CST7,ENSG00000077984,263.1679628,1085.810445
PIAS2,ENSG00000078043,7.066266743,8.006114859
ARAF,ENSG00000078061,59.25569397,64.80421273
MCCC1,ENSG00000078070,23.21773358,25.75552044
LAMP3,ENSG00000078081,3.634080039,1.435058324
PIK3C3,ENSG00000078142,36.84553373,50.22704133
TIGAR,ENSG00000078237,32.30293368,40.93692692
TULP3,ENSG00000078246,10.49845345,13.29317184
SYNJ2,ENSG00000078269,63.59640069,71.29973988
PPP2R5C,ENSG00000078304,140.9215482,244.9417971
RBFOX1,ENSG00000078328,2.523666694,0.83082324
MLLT10,ENSG00000078403,37.65310707,53.32374614
ZCWPW1,ENSG00000078487,2.422720026,5.211527597
P2RY10,ENSG00000078589,88.73212096,67.37221183
ITM2A,ENSG00000078596,233.3886959,297.2081318
NRDC,ENSG00000078618,166.3601085,183.0832304
PCM1,ENSG00000078674,188.4674287,259.0657921
TNRC6C,ENSG00000078687,7.974786753,26.96399061
CBFA2T2,ENSG00000078699,28.87074698,42.37198524
ITCH,ENSG00000078747,53.90552058,89.50232177
TP53INP2,ENSG00000078804,12.92117347,6.193409608
SDF4,ENSG00000078808,201.1867088,162.0105318
TP73,ENSG00000078900,6.965320075,5.060468826
UBE2D4,ENSG00000078967,7.571000082,11.02729028
FKBP7,ENSG00000079150,4.845440052,2.114822793
LXN,ENSG00000079257,36.23985372,28.92775463
MKNK1,ENSG00000079277,40.27772043,55.51409832
REXO1,ENSG00000079313,35.43228038,37.76469273
SAR1A,ENSG00000079332,80.95922754,100.9827884
CDC14A,ENSG00000079335,58.04433396,64.9552715
RAPGEF3,ENSG00000079337,3.533133371,1.057411396
SENP1,ENSG00000079387,26.75086696,29.6075191
CIC,ENSG00000079432,20.59312022,30.28728357
LIPE,ENSG00000079435,10.09466678,9.516702568
PAFAH1B3,ENSG00000079462,85.90561426,77.34209071
KIF22,ENSG00000079616,169.7922952,138.8985399
CARMIL1,ENSG00000079691,2.624613362,6.419997764
PGM1,ENSG00000079739,46.83925384,50.9068058
DNM2,ENSG00000079805,155.4578683,173.415469
EPB41L2,ENSG00000079819,19.58365354,8.685879328
MOXD1,ENSG00000079931,4.340706713,3.247763575
STX7,ENSG00000079950,40.68150711,60.04586144
RABL2B,ENSG00000079974,26.24613362,33.00634145
DDX43,ENSG00000080007,2.624613362,4.607292513
CRYBG3,ENSG00000080200,11.60886679,20.16634592
RFX3,ENSG00000080298,10.90224012,16.16328849
RAB21,ENSG00000080371,82.57437422,92.37243842
SLC4A4,ENSG00000080493,0.605680007,3.474351731
SMARCA2,ENSG00000080503,157.8805884,154.4575933
SESN1,ENSG00000080546,15.84862684,40.48375061
COL5A3,ENSG00000080573,3.936920042,32.17551821
SRCAP,ENSG00000080603,18.97797354,25.9821086
PUM3,ENSG00000080608,69.65320075,60.12139083
CNOT4,ENSG00000080802,65.91817404,101.889141
PSEN1,ENSG00000080815,28.26506697,44.26021988
CPOX,ENSG00000080819,33.21145369,46.37504267
CLDND1,ENSG00000080822,197.4516821,273.9450811
MOK,ENSG00000080823,4.542600049,1.66164648
RBL1,ENSG00000080839,46.83925384,58.00656804
DLGAP4,ENSG00000080845,48.05061385,51.20892334
IGSF9B,ENSG00000080854,0.605680007,2.794587262
NDC80,ENSG00000080986,86.81413427,72.05503373
AP4E1,ENSG00000081014,15.3438935,22.8854038
RSBN1,ENSG00000081019,59.45758731,85.7258525
MAGI3,ENSG00000081026,7.571000082,4.305174971
TCF7,ENSG00000081059,26.64992029,111.0281966
OSTM1,ENSG00000081087,41.38813378,62.8404487
ARG2,ENSG00000081181,16.35336018,7.628467932
UBA5,ENSG00000081307,60.56800065,47.2813953
STK17B,ENSG00000081320,655.2448204,482.7838319
CDC14B,ENSG00000081377,2.725560029,3.474351731
ZNF510,ENSG00000081386,8.07573342,11.70705475
ZNF506,ENSG00000081665,25.53950694,41.541162
JMJD4,ENSG00000081692,18.37229353,14.95481832
DUSP12,ENSG00000081721,42.19570712,50.22704133
AACS,ENSG00000081760,9.186146766,11.25387843
PHLPP1,ENSG00000081913,13.22401348,8.761408714
ATP8B1,ENSG00000081923,0.90852001,2.870116648
IL12RB2,ENSG00000081985,27.96222697,12.08470167
SMARCD3,ENSG00000082014,2.321773358,0.981882011
FYB1,ENSG00000082074,320.4047235,600.383085
BZW1,ENSG00000082153,411.3576711,331.1208259
ME2,ENSG00000082212,80.05070753,92.29690904
C5orf22,ENSG00000082213,21.6025869,30.28728357
CCNT2,ENSG00000082258,49.66576054,68.73174077
FAM135A,ENSG00000082269,3.533133371,4.909410055
COL19A1,ENSG00000082293,1.716093352,0.302117542
TRAF5,ENSG00000082512,95.19270769,123.7171334
MRPL22,ENSG00000082515,96.40406771,84.13973541
GEMIN5,ENSG00000082516,15.14200016,21.67693363
NFE2L1,ENSG00000082641,17.96850686,34.66798793
GSK3B,ENSG00000082701,88.02549428,128.8531316
ERC1,ENSG00000082805,28.56790697,38.89763351
XPO1,ENSG00000082898,112.3536412,135.1220706
RNF13,ENSG00000082996,48.35345385,70.69550479
PALB2,ENSG00000083093,11.50792012,8.761408714
KAT6A,ENSG00000083168,66.12006738,95.24255507
TUT7,ENSG00000083223,73.48917413,118.2790176
TNPO1,ENSG00000083312,57.23676062,71.60185742
PLOD1,ENSG00000083444,24.63098693,15.71011218
P2RX5,ENSG00000083454,9.186146766,8.383761786
ITGAE,ENSG00000083457,342.2092037,87.99173406
PIBF1,ENSG00000083535,32.80766702,38.89763351
NUFIP1,ENSG00000083635,27.5584403,17.74940558
OXCT1,ENSG00000083720,109.9309212,81.94938323
RRAGB,ENSG00000083750,7.974786753,14.27505385
SLC27A5,ENSG00000083807,15.3438935,13.51976
ZNF324,ENSG00000083812,7.167213411,11.55599598
ZNF671,ENSG00000083814,5.249226723,11.17834905
ZNF586,ENSG00000083828,10.90224012,18.35364067
ZNF446,ENSG00000083838,5.85490673,8.15717363
ZNF264,ENSG00000083844,18.06945353,37.16045765
RPS5,ENSG00000083845,1320.079574,1116.475376
STARD7,ENSG00000084090,107.3063078,79.60797228
NOA1,ENSG00000084092,41.79192045,45.84633698
REST,ENSG00000084093,142.2338549,181.043937
SSH1,ENSG00000084112,45.72884049,28.70116648
GSTP1,ENSG00000084207,453.7552716,345.3958797
APLP2,ENSG00000084234,67.33142739,57.47786234
WBP11,ENSG00000084463,108.4167212,80.89197183
EIF3I,ENSG00000084623,283.3572964,233.0836835
TXLNA,ENSG00000084652,57.13581395,75.98256178
NCOA1,ENSG00000084676,37.04742707,44.63786681
RAB10,ENSG00000084733,140.2149215,191.0893452
CD59,ENSG00000085063,68.54278741,80.89197183
CD82,ENSG00000085117,620.0144334,408.3873872
BCORL1,ENSG00000085185,2.927453365,6.268938993
ATRX,ENSG00000085224,232.0763892,312.7671852
MYNN,ENSG00000085274,30.58684033,34.74351731
SCAMP1,ENSG00000085365,20.59312022,21.90352178
HACE1,ENSG00000085382,16.95904018,16.01222972
SEH1L,ENSG00000085415,26.24613362,23.79175642
WDR47,ENSG00000085433,18.7760802,22.43222748
WDFY1,ENSG00000085449,28.06317364,31.94893005
MAP3K4,ENSG00000085511,47.24304051,66.16374167
ABCB1,ENSG00000085563,6.965320075,2.341410949
ZNF213,ENSG00000085644,7.066266743,8.685879328
CPNE3,ENSG00000085719,77.82988084,110.1973734
MTIF2,ENSG00000085760,28.56790697,30.58940111
DDHD2,ENSG00000085788,35.33133371,35.80092871
EPS15,ENSG00000085832,79.64692086,114.1249014
ORC1,ENSG00000085840,16.65620018,7.401879775
USP40,ENSG00000085982,7.470053414,9.969878881
POMGNT1,ENSG00000085998,24.53004026,20.84611039
RAD54L,ENSG00000085999,14.03158682,8.232703015
MAST2,ENSG00000086015,15.74768017,15.33246525
DNAJA1,ENSG00000086061,371.4837373,328.9304737
B4GALT1,ENSG00000086062,95.7983877,71.52632803
CHMP5,ENSG00000086065,115.0792012,102.0401998
NFX1,ENSG00000086102,32.30293368,43.58045541
DIMT1,ENSG00000086189,45.62789383,34.59245854
IPO11,ENSG00000086200,20.29028022,22.3566981
EIF2AK1,ENSG00000086232,122.0445213,120.695958
EPDR1,ENSG00000086289,0.90852001,2.416940335
SNX10,ENSG00000086300,114.1706812,96.97973093
SEPHS1,ENSG00000086475,48.95913386,41.91880893
MRPL28,ENSG00000086504,151.319055,124.5479566
ITPKC,ENSG00000086544,4.03786671,8.912467485
RBM22,ENSG00000086589,89.94348097,84.44185295
ERO1B,ENSG00000086619,15.24294683,14.42611262
ZFAND6,ENSG00000086666,89.8425343,91.16396825
TXLNG,ENSG00000086712,25.0347736,19.03340514
HUWE1,ENSG00000086758,122.6502013,170.0166467
ZW10,ENSG00000086827,21.9054269,18.50469944
ALG9,ENSG00000086848,14.94010683,13.67081877
ACOX3,ENSG00000087008,22.30921357,16.99411173
PPP1R15A,ENSG00000087074,516.6450456,104.834787
TRIP6,ENSG00000087077,20.29028022,13.51976
FTL,ENSG00000087086,1034.804291,1019.948821
SRRT,ENSG00000087087,139.9120815,127.6446614
BAX,ENSG00000087088,342.411097,354.9881117
NLK,ENSG00000087095,5.047333388,8.534820557
PIGS,ENSG00000087111,55.01593393,68.88279954
ATXN7L3,ENSG00000087152,26.85181362,37.31151642
PGS1,ENSG00000087157,34.82660038,46.45057206
GNAO1,ENSG00000087258,2.523666694,5.438115753
OGFOD1,ENSG00000087263,36.74458706,41.46563262
SH3BP2,ENSG00000087266,50.06954721,64.57762457
NOP14,ENSG00000087269,71.97497411,60.12139083
ADD1,ENSG00000087274,190.2844687,242.978033
L2HGDH,ENSG00000087299,4.03786671,4.83388067
TXNDC16,ENSG00000087301,3.634080039,8.836938099
KLHL42,ENSG00000087448,36.74458706,36.85834011
GNAS,ENSG00000087460,955.863997,900.763451
DNM1L,ENSG00000087470,74.80148081,69.94021094
AURKA,ENSG00000087586,82.77626756,66.84350613
CASS4,ENSG00000087589,43.5080138,44.1846905
PIR,ENSG00000087842,2.119880023,0.528705698
